datetime,Data,Hora,LS,TEMP,UR
12/10/2016 21:00,10/12/2016,21:00,0,22.4,86
12/10/2016 22:00,10/12/2016,22:00,0,22.5,84
12/10/2016 23:00,10/12/2016,23:00,0,22.7,82
12/11/2016 0:00,10/12/2016,0:00,0,23,80
12/11/2016 1:00,11/12/2016,1:00,0,23.1,79
12/11/2016 2:00,11/12/2016,2:00,0,23.3,78
12/11/2016 3:00,11/12/2016,3:00,0,23.1,81
12/11/2016 4:00,11/12/2016,4:00,0,22.7,83
12/11/2016 5:00,11/12/2016,5:00,0,22.7,83
12/11/2016 6:00,11/12/2016,6:00,0,22.7,85
12/11/2016 7:00,11/12/2016,7:00,0,22.8,84
12/11/2016 8:00,11/12/2016,8:00,0,22.9,85
12/11/2016 9:00,11/12/2016,9:00,0,23.2,83
12/11/2016 10:00,11/12/2016,10:00,0,23.8,79
12/11/2016 11:00,11/12/2016,11:00,0,24.2,76
12/11/2016 12:00,11/12/2016,12:00,0,24,78
12/11/2016 13:00,11/12/2016,13:00,0,24,79
12/11/2016 14:00,11/12/2016,14:00,0,25.8,74
12/11/2016 15:00,11/12/2016,15:00,0,27.1,67
12/11/2016 16:00,11/12/2016,16:00,0,23,88
12/11/2016 17:00,11/12/2016,17:00,0,22.8,92
12/11/2016 18:00,11/12/2016,18:00,0,22.7,91
12/11/2016 19:00,11/12/2016,19:00,0,23.2,87
12/11/2016 20:00,11/12/2016,20:00,0,22.8,91
12/11/2016 21:00,11/12/2016,21:00,1,22.8,92
12/11/2016 22:00,11/12/2016,22:00,0,22.8,94
12/11/2016 23:00,11/12/2016,23:00,1,22.1,92
12/12/2016 0:00,11/12/2016,0:00,0,21.4,90
12/12/2016 1:00,12/12/2016,1:00,0,21.3,92
12/12/2016 2:00,12/12/2016,2:00,0,20.9,97
12/12/2016 3:00,12/12/2016,3:00,0,21,98
12/12/2016 4:00,12/12/2016,4:00,0,21.4,98
12/12/2016 5:00,12/12/2016,5:00,0,21.5,97
12/12/2016 6:00,12/12/2016,6:00,0,21.7,95
12/12/2016 7:00,12/12/2016,7:00,0,21.9,91
12/12/2016 8:00,12/12/2016,8:00,0,22.6,87
12/12/2016 9:00,12/12/2016,9:00,0,24,81
12/12/2016 10:00,12/12/2016,10:00,0,23.8,81
12/12/2016 11:00,12/12/2016,11:00,0,21.4,93
12/12/2016 12:00,12/12/2016,12:00,0,20.1,97
12/12/2016 13:00,12/12/2016,13:00,1,20.1,98
12/12/2016 14:00,12/12/2016,14:00,0,21.1,94
12/12/2016 15:00,12/12/2016,15:00,0,21.1,94
12/12/2016 16:00,12/12/2016,16:00,0,21.6,92
12/12/2016 17:00,12/12/2016,17:00,0,22.2,88
12/12/2016 18:00,12/12/2016,18:00,0,22.1,87
12/12/2016 19:00,12/12/2016,19:00,0,21.2,89
12/12/2016 20:00,12/12/2016,20:00,0,20.8,91
12/12/2016 21:00,12/12/2016,21:00,0,20.4,92
12/12/2016 22:00,12/12/2016,22:00,0,20.3,92
12/12/2016 23:00,12/12/2016,23:00,0,20.5,91
12/13/2016 0:00,12/12/2016,0:00,0,20.6,91
12/13/2016 1:00,13/12/2016,1:00,0,20.7,90
12/13/2016 2:00,13/12/2016,2:00,0,20.6,92
12/13/2016 3:00,13/12/2016,3:00,0,20.9,90
12/13/2016 4:00,13/12/2016,4:00,0,20.7,92
12/13/2016 5:00,13/12/2016,5:00,0,20.6,93
12/13/2016 6:00,13/12/2016,6:00,0,20.6,93
12/13/2016 7:00,13/12/2016,7:00,0,20.3,94
12/13/2016 8:00,13/12/2016,8:00,0,21.4,90
12/13/2016 9:00,13/12/2016,9:00,0,23.8,80
12/13/2016 10:00,13/12/2016,10:00,0,25.1,76
12/13/2016 11:00,13/12/2016,11:00,0,27,72
12/13/2016 12:00,13/12/2016,12:00,0,27.4,71
12/13/2016 13:00,13/12/2016,13:00,0,28.8,64
12/13/2016 14:00,13/12/2016,14:00,0,30.1,57
12/13/2016 15:00,13/12/2016,15:00,0,30.6,53
12/13/2016 16:00,13/12/2016,16:00,0,30.8,50
12/13/2016 17:00,13/12/2016,17:00,0,30.7,50
12/13/2016 18:00,13/12/2016,18:00,0,29.3,60
12/13/2016 19:00,13/12/2016,19:00,0,28,67
12/13/2016 20:00,13/12/2016,20:00,0,27,69
12/13/2016 21:00,13/12/2016,21:00,0,26.5,66
12/13/2016 22:00,13/12/2016,22:00,0,26.3,64
12/13/2016 23:00,13/12/2016,23:00,0,25.7,65
12/14/2016 0:00,13/12/2016,0:00,0,25.2,65
12/14/2016 1:00,14/12/2016,1:00,0,24.7,67
12/14/2016 2:00,14/12/2016,2:00,0,24.6,75
12/14/2016 3:00,14/12/2016,3:00,0,24.2,75
12/14/2016 4:00,14/12/2016,4:00,0,24.1,77
12/14/2016 5:00,14/12/2016,5:00,0,23.8,82
12/14/2016 6:00,14/12/2016,6:00,0,23.6,83
12/14/2016 7:00,14/12/2016,7:00,0,23,77
12/14/2016 8:00,14/12/2016,8:00,0,23.1,75
12/14/2016 9:00,14/12/2016,9:00,0,23.9,73
12/14/2016 10:00,14/12/2016,10:00,0,22.7,79
12/14/2016 11:00,14/12/2016,11:00,0,22.9,81
12/14/2016 12:00,14/12/2016,12:00,0,24,76
12/14/2016 13:00,14/12/2016,13:00,0,24.5,74
12/14/2016 14:00,14/12/2016,14:00,0,25.3,70
12/14/2016 15:00,14/12/2016,15:00,0,24.4,72
12/14/2016 16:00,14/12/2016,16:00,0,22.8,76
12/14/2016 17:00,14/12/2016,17:00,0,21.9,78
12/14/2016 18:00,14/12/2016,18:00,0,20.6,83
12/14/2016 19:00,14/12/2016,19:00,0,20.5,84
12/14/2016 20:00,14/12/2016,20:00,0,20,84
12/14/2016 21:00,14/12/2016,21:00,0,19.5,86
12/14/2016 22:00,14/12/2016,22:00,0,18.6,92
12/14/2016 23:00,14/12/2016,23:00,1,18.4,89
12/15/2016 0:00,14/12/2016,0:00,0,18.3,89
12/15/2016 1:00,15/12/2016,1:00,1,18,93
12/15/2016 2:00,15/12/2016,2:00,0,18.1,90
12/15/2016 3:00,15/12/2016,3:00,0,18,89
12/15/2016 4:00,15/12/2016,4:00,0,17.6,86
12/15/2016 5:00,15/12/2016,5:00,0,17.2,86
12/15/2016 6:00,15/12/2016,6:00,0,16.8,89
12/15/2016 7:00,15/12/2016,7:00,0,16.8,86
12/15/2016 8:00,15/12/2016,8:00,0,16.8,85
12/15/2016 9:00,15/12/2016,9:00,0,17,85
12/15/2016 10:00,15/12/2016,10:00,0,16.4,89
12/15/2016 11:00,15/12/2016,11:00,0,17.6,78
12/15/2016 12:00,15/12/2016,12:00,0,17.6,78
12/15/2016 13:00,15/12/2016,13:00,0,17.6,77
12/15/2016 14:00,15/12/2016,14:00,0,18.3,72
12/15/2016 15:00,15/12/2016,15:00,0,18,73
12/15/2016 16:00,15/12/2016,16:00,0,17.4,76
12/15/2016 17:00,15/12/2016,17:00,0,17.6,74
12/15/2016 18:00,15/12/2016,18:00,0,17.4,77
12/15/2016 19:00,15/12/2016,19:00,0,17.1,79
12/15/2016 20:00,15/12/2016,20:00,1,16,88
12/15/2016 21:00,15/12/2016,21:00,0,16.2,80
12/15/2016 22:00,15/12/2016,22:00,0,16.3,75
12/15/2016 23:00,15/12/2016,23:00,0,16.1,78
12/16/2016 0:00,15/12/2016,0:00,0,15.8,78
12/16/2016 1:00,16/12/2016,1:00,0,15.7,80
12/16/2016 2:00,16/12/2016,2:00,0,15.9,81
12/16/2016 3:00,16/12/2016,3:00,0,15.8,79
12/16/2016 4:00,16/12/2016,4:00,0,15.4,80
12/16/2016 5:00,16/12/2016,5:00,0,15.1,82
12/16/2016 6:00,16/12/2016,6:00,0,15.1,82
12/16/2016 7:00,16/12/2016,7:00,0,15,84
12/16/2016 8:00,16/12/2016,8:00,0,15.9,81
12/16/2016 9:00,16/12/2016,9:00,0,17.2,77
12/16/2016 10:00,16/12/2016,10:00,0,18.4,71
12/16/2016 11:00,16/12/2016,11:00,0,19.7,66
12/16/2016 12:00,16/12/2016,12:00,0,20.2,65
12/16/2016 13:00,16/12/2016,13:00,0,21.1,63
12/16/2016 14:00,16/12/2016,14:00,0,22.1,61
12/16/2016 15:00,16/12/2016,15:00,0,21.9,64
12/16/2016 16:00,16/12/2016,16:00,0,22.1,66
12/16/2016 17:00,16/12/2016,17:00,0,21.8,66
12/16/2016 18:00,16/12/2016,18:00,0,22,65
12/16/2016 19:00,16/12/2016,19:00,0,21.4,67
12/16/2016 20:00,16/12/2016,20:00,0,20.4,73
12/16/2016 21:00,16/12/2016,21:00,0,18.8,79
12/16/2016 22:00,16/12/2016,22:00,0,18.1,80
12/16/2016 23:00,16/12/2016,23:00,0,18.5,78
12/17/2016 0:00,16/12/2016,0:00,0,18.2,80
12/17/2016 1:00,17/12/2016,1:00,0,17.6,82
12/17/2016 2:00,17/12/2016,2:00,1,17.5,82
12/17/2016 3:00,17/12/2016,3:00,1,17.7,80
12/17/2016 4:00,17/12/2016,4:00,0,17.5,81
12/17/2016 5:00,17/12/2016,5:00,0,16.8,86
12/17/2016 6:00,17/12/2016,6:00,0,16.4,87
12/17/2016 7:00,17/12/2016,7:00,0,16.9,85
12/17/2016 8:00,17/12/2016,8:00,0,17.7,82
12/17/2016 9:00,17/12/2016,9:00,0,19.2,75
12/17/2016 10:00,17/12/2016,10:00,0,20.8,68
12/17/2016 11:00,17/12/2016,11:00,0,22.7,60
12/17/2016 12:00,17/12/2016,12:00,0,24.1,54
12/17/2016 13:00,17/12/2016,13:00,0,25.7,51
12/17/2016 14:00,17/12/2016,14:00,0,27,46
12/17/2016 15:00,17/12/2016,15:00,0,27.9,45
12/17/2016 16:00,17/12/2016,16:00,0,26.1,59
12/17/2016 17:00,17/12/2016,17:00,0,25.2,63
12/17/2016 18:00,17/12/2016,18:00,0,23.3,70
12/17/2016 19:00,17/12/2016,19:00,0,22.1,74
12/17/2016 20:00,17/12/2016,20:00,0,21.5,75
12/17/2016 21:00,17/12/2016,21:00,0,21.2,77
12/17/2016 22:00,17/12/2016,22:00,0,21,77
12/17/2016 23:00,17/12/2016,23:00,0,20.4,80
12/18/2016 0:00,17/12/2016,0:00,0,20.5,81
12/18/2016 1:00,18/12/2016,1:00,0,20.2,83
12/18/2016 2:00,18/12/2016,2:00,0,20.2,83
12/18/2016 3:00,18/12/2016,3:00,0,19.8,84
12/18/2016 4:00,18/12/2016,4:00,1,19.4,85
12/18/2016 5:00,18/12/2016,5:00,0,19.4,85
12/18/2016 6:00,18/12/2016,6:00,0,19.4,85
12/18/2016 7:00,18/12/2016,7:00,0,19.3,85
12/18/2016 8:00,18/12/2016,8:00,0,19.5,85
12/18/2016 9:00,18/12/2016,9:00,0,20.9,78
12/18/2016 10:00,18/12/2016,10:00,0,22.7,70
12/18/2016 11:00,18/12/2016,11:00,0,24.8,62
12/18/2016 12:00,18/12/2016,12:00,0,27.1,51
12/18/2016 13:00,18/12/2016,13:00,0,27.8,47
12/18/2016 14:00,18/12/2016,14:00,0,29.4,41
12/18/2016 15:00,18/12/2016,15:00,0,29,48
12/18/2016 16:00,18/12/2016,16:00,0,25,65
12/18/2016 17:00,18/12/2016,17:00,0,20.9,74
12/18/2016 18:00,18/12/2016,18:00,0,20.9,79
12/18/2016 19:00,18/12/2016,19:00,0,22.1,75
12/18/2016 20:00,18/12/2016,20:00,0,21.4,78
12/18/2016 21:00,18/12/2016,21:00,0,21.4,77
12/18/2016 22:00,18/12/2016,22:00,0,21.3,81
12/18/2016 23:00,18/12/2016,23:00,0,20.6,80
12/19/2016 0:00,18/12/2016,0:00,0,20.6,70
12/19/2016 1:00,19/12/2016,1:00,0,20.8,71
12/19/2016 2:00,19/12/2016,2:00,0,20,77
12/19/2016 3:00,19/12/2016,3:00,0,19.3,82
12/19/2016 4:00,19/12/2016,4:00,0,19.1,87
12/19/2016 5:00,19/12/2016,5:00,1,19.2,88
12/19/2016 6:00,19/12/2016,6:00,0,19,88
12/19/2016 7:00,19/12/2016,7:00,0,18.8,87
12/19/2016 8:00,19/12/2016,8:00,0,21,73
12/19/2016 9:00,19/12/2016,9:00,0,22,69
12/19/2016 10:00,19/12/2016,10:00,0,23.5,64
12/19/2016 11:00,19/12/2016,11:00,0,26.2,55
12/19/2016 12:00,19/12/2016,12:00,0,27.6,49
12/19/2016 13:00,19/12/2016,13:00,0,28.4,47
12/19/2016 14:00,19/12/2016,14:00,0,29.4,46
12/19/2016 15:00,19/12/2016,15:00,0,28.8,47
12/19/2016 16:00,19/12/2016,16:00,0,26.4,55
12/19/2016 17:00,19/12/2016,17:00,0,25,56
12/19/2016 18:00,19/12/2016,18:00,0,23.6,72
12/19/2016 19:00,19/12/2016,19:00,0,24.1,65
12/19/2016 20:00,19/12/2016,20:00,0,21.9,68
12/19/2016 21:00,19/12/2016,21:00,0,20.9,73
12/19/2016 22:00,19/12/2016,22:00,0,21,74
12/19/2016 23:00,19/12/2016,23:00,0,20.6,77
12/20/2016 0:00,19/12/2016,0:00,0,20.4,76
12/20/2016 1:00,20/12/2016,1:00,0,20.7,75
12/20/2016 2:00,20/12/2016,2:00,0,20.6,77
12/20/2016 3:00,20/12/2016,3:00,0,19.9,82
12/20/2016 4:00,20/12/2016,4:00,0,19.5,83
12/20/2016 5:00,20/12/2016,5:00,0,19.1,83
12/20/2016 6:00,20/12/2016,6:00,0,18.9,84
12/20/2016 7:00,20/12/2016,7:00,0,19.4,81
12/20/2016 8:00,20/12/2016,8:00,0,20.4,77
12/20/2016 9:00,20/12/2016,9:00,0,21.9,68
12/20/2016 10:00,20/12/2016,10:00,0,23.4,61
12/20/2016 11:00,20/12/2016,11:00,0,25.2,56
12/20/2016 12:00,20/12/2016,12:00,0,27.2,52
12/20/2016 13:00,20/12/2016,13:00,0,27.9,51
12/20/2016 14:00,20/12/2016,14:00,0,28.5,50
12/20/2016 15:00,20/12/2016,15:00,0,29.2,48
12/20/2016 16:00,20/12/2016,16:00,0,29.8,44
12/20/2016 17:00,20/12/2016,17:00,0,25.4,58
12/20/2016 18:00,20/12/2016,18:00,0,23.7,63
12/20/2016 19:00,20/12/2016,19:00,0,23,63
12/20/2016 20:00,20/12/2016,20:00,0,22.1,75
12/20/2016 21:00,20/12/2016,21:00,0,22.2,76
12/20/2016 22:00,20/12/2016,22:00,0,22,75
12/20/2016 23:00,20/12/2016,23:00,0,22,73
12/21/2016 0:00,20/12/2016,0:00,0,22,70
12/21/2016 1:00,21/12/2016,1:00,0,21.2,70
12/21/2016 2:00,21/12/2016,2:00,0,20.4,78
12/21/2016 3:00,21/12/2016,3:00,1,19.9,81
12/21/2016 4:00,21/12/2016,4:00,0,19.9,78
12/21/2016 5:00,21/12/2016,5:00,0,19.9,80
12/21/2016 6:00,21/12/2016,6:00,0,19.7,84
12/21/2016 7:00,21/12/2016,7:00,0,19.4,86
12/21/2016 8:00,21/12/2016,8:00,0,20.7,78
12/21/2016 9:00,21/12/2016,9:00,0,23,69
12/21/2016 10:00,21/12/2016,10:00,0,25.3,58
12/21/2016 11:00,21/12/2016,11:00,0,27,51
12/21/2016 12:00,21/12/2016,12:00,0,28.4,46
12/21/2016 13:00,21/12/2016,13:00,0,28.8,45
12/21/2016 14:00,21/12/2016,14:00,0,29.1,43
12/21/2016 15:00,21/12/2016,15:00,0,29.3,42
12/21/2016 16:00,21/12/2016,16:00,0,30,40
12/21/2016 17:00,21/12/2016,17:00,0,27,61
12/21/2016 18:00,21/12/2016,18:00,0,20.1,91
12/21/2016 19:00,21/12/2016,19:00,0,19.4,95
12/21/2016 20:00,21/12/2016,20:00,0,19.5,92
12/21/2016 21:00,21/12/2016,21:00,0,19.8,91
12/21/2016 22:00,21/12/2016,22:00,0,20.1,90
12/21/2016 23:00,21/12/2016,23:00,0,20.2,87
12/22/2016 0:00,21/12/2016,0:00,1,21.1,85
12/22/2016 1:00,22/12/2016,1:00,0,20.6,87
12/22/2016 2:00,22/12/2016,2:00,0,20.8,87
12/22/2016 3:00,22/12/2016,3:00,0,20.5,89
12/22/2016 4:00,22/12/2016,4:00,1,20.1,88
12/22/2016 5:00,22/12/2016,5:00,0,20.2,86
12/22/2016 6:00,22/12/2016,6:00,0,20.6,82
12/22/2016 7:00,22/12/2016,7:00,0,20.7,79
12/22/2016 8:00,22/12/2016,8:00,0,21.1,79
12/22/2016 9:00,22/12/2016,9:00,0,22.2,74
12/22/2016 10:00,22/12/2016,10:00,0,23.3,70
12/22/2016 11:00,22/12/2016,11:00,0,23.4,68
12/22/2016 12:00,22/12/2016,12:00,0,23.9,67
12/22/2016 13:00,22/12/2016,13:00,0,25.5,61
12/22/2016 14:00,22/12/2016,14:00,0,27.6,54
12/22/2016 15:00,22/12/2016,15:00,0,28.9,50
12/22/2016 16:00,22/12/2016,16:00,0,29.7,44
12/22/2016 17:00,22/12/2016,17:00,0,29.6,43
12/22/2016 18:00,22/12/2016,18:00,0,29.3,44
12/22/2016 19:00,22/12/2016,19:00,0,28.4,46
12/22/2016 20:00,22/12/2016,20:00,0,27.4,46
12/22/2016 21:00,22/12/2016,21:00,0,25.5,69
12/22/2016 22:00,22/12/2016,22:00,0,24.3,78
12/22/2016 23:00,22/12/2016,23:00,0,24.3,77
12/23/2016 0:00,22/12/2016,0:00,0,24,70
12/23/2016 1:00,23/12/2016,1:00,0,23.1,73
12/23/2016 2:00,23/12/2016,2:00,0,22.1,74
12/23/2016 3:00,23/12/2016,3:00,0,21.5,78
12/23/2016 4:00,23/12/2016,4:00,0,21.5,77
12/23/2016 5:00,23/12/2016,5:00,0,21.1,79
12/23/2016 6:00,23/12/2016,6:00,0,20.8,81
12/23/2016 7:00,23/12/2016,7:00,0,20.6,83
12/23/2016 8:00,23/12/2016,8:00,0,21.5,80
12/23/2016 9:00,23/12/2016,9:00,0,23.1,72
12/23/2016 10:00,23/12/2016,10:00,0,25.9,58
12/23/2016 11:00,23/12/2016,11:00,0,28.3,48
12/23/2016 12:00,23/12/2016,12:00,0,30.6,39
12/23/2016 13:00,23/12/2016,13:00,0,31.7,34
12/23/2016 14:00,23/12/2016,14:00,0,32.2,34
12/23/2016 15:00,23/12/2016,15:00,0,33,32
12/23/2016 16:00,23/12/2016,16:00,0,33,30
12/23/2016 17:00,23/12/2016,17:00,0,30.1,47
12/23/2016 18:00,23/12/2016,18:00,0,25.8,69
12/23/2016 19:00,23/12/2016,19:00,0,24.4,71
12/23/2016 20:00,23/12/2016,20:00,0,23.7,70
12/23/2016 21:00,23/12/2016,21:00,0,23.1,76
12/23/2016 22:00,23/12/2016,22:00,0,21.5,82
12/23/2016 23:00,23/12/2016,23:00,0,21.3,81
12/24/2016 0:00,23/12/2016,0:00,0,21.4,80
12/24/2016 1:00,24/12/2016,1:00,0,20.5,86
12/24/2016 2:00,24/12/2016,2:00,0,20.6,84
12/24/2016 3:00,24/12/2016,3:00,1,20,85
12/24/2016 4:00,24/12/2016,4:00,0,19.7,84
12/24/2016 5:00,24/12/2016,5:00,0,19.9,82
12/24/2016 6:00,24/12/2016,6:00,0,20,84
12/24/2016 7:00,24/12/2016,7:00,0,19.8,84
12/24/2016 8:00,24/12/2016,8:00,0,21.8,75
12/24/2016 9:00,24/12/2016,9:00,0,23.8,60
12/24/2016 10:00,24/12/2016,10:00,0,25.7,54
12/24/2016 11:00,24/12/2016,11:00,0,26.7,52
12/24/2016 12:00,24/12/2016,12:00,0,28.7,46
12/24/2016 13:00,24/12/2016,13:00,0,30.3,42
12/24/2016 14:00,24/12/2016,14:00,0,31.4,38
12/24/2016 15:00,24/12/2016,15:00,0,32.5,33
12/24/2016 16:00,24/12/2016,16:00,0,31.7,35
12/24/2016 17:00,24/12/2016,17:00,0,30.2,43
12/24/2016 18:00,24/12/2016,18:00,0,28.9,50
12/24/2016 19:00,24/12/2016,19:00,0,27.9,50
12/24/2016 20:00,24/12/2016,20:00,0,26.4,52
12/24/2016 21:00,24/12/2016,21:00,0,25.5,55
12/24/2016 22:00,24/12/2016,22:00,0,24.9,60
12/24/2016 23:00,24/12/2016,23:00,0,25,57
12/25/2016 0:00,24/12/2016,0:00,0,24.8,56
12/25/2016 1:00,25/12/2016,1:00,0,24,60
12/25/2016 2:00,25/12/2016,2:00,0,23.4,62
12/25/2016 3:00,25/12/2016,3:00,0,23.1,63
12/25/2016 4:00,25/12/2016,4:00,0,22.7,65
12/25/2016 5:00,25/12/2016,5:00,0,22.4,67
12/25/2016 6:00,25/12/2016,6:00,0,22.1,69
12/25/2016 7:00,25/12/2016,7:00,0,21.9,72
12/25/2016 8:00,25/12/2016,8:00,0,22.5,72
12/25/2016 9:00,25/12/2016,9:00,0,25.2,61
12/25/2016 10:00,25/12/2016,10:00,0,26.3,59
12/25/2016 11:00,25/12/2016,11:00,0,27.5,57
12/25/2016 12:00,25/12/2016,12:00,0,29.1,55
12/25/2016 13:00,25/12/2016,13:00,0,30.2,53
12/25/2016 14:00,25/12/2016,14:00,0,30.6,52
12/25/2016 15:00,25/12/2016,15:00,0,30.5,53
12/25/2016 16:00,25/12/2016,16:00,0,30.2,56
12/25/2016 17:00,25/12/2016,17:00,0,28.9,61
12/25/2016 18:00,25/12/2016,18:00,0,26.6,68
12/25/2016 19:00,25/12/2016,19:00,0,25.5,70
12/25/2016 20:00,25/12/2016,20:00,0,25,71
12/25/2016 21:00,25/12/2016,21:00,0,24.6,74
12/25/2016 22:00,25/12/2016,22:00,0,24.1,77
12/25/2016 23:00,25/12/2016,23:00,0,23.8,78
12/26/2016 0:00,25/12/2016,0:00,0,23.8,78
12/26/2016 1:00,26/12/2016,1:00,0,23.5,80
12/26/2016 2:00,26/12/2016,2:00,0,23.2,80
12/26/2016 3:00,26/12/2016,3:00,0,22.5,83
12/26/2016 4:00,26/12/2016,4:00,0,22.4,81
12/26/2016 5:00,26/12/2016,5:00,0,21.4,83
12/26/2016 6:00,26/12/2016,6:00,0,21.4,80
12/26/2016 7:00,26/12/2016,7:00,1,21.3,80
12/26/2016 8:00,26/12/2016,8:00,0,22.6,71
12/26/2016 9:00,26/12/2016,9:00,0,25.2,57
12/26/2016 10:00,26/12/2016,10:00,0,27.2,48
12/26/2016 11:00,26/12/2016,11:00,0,29,42
12/26/2016 12:00,26/12/2016,12:00,0,30.4,40
12/26/2016 13:00,26/12/2016,13:00,0,31.6,39
12/26/2016 14:00,26/12/2016,14:00,0,32.4,36
12/26/2016 15:00,26/12/2016,15:00,0,33.3,33
12/26/2016 16:00,26/12/2016,16:00,0,33.6,33
12/26/2016 17:00,26/12/2016,17:00,0,33.6,31
12/26/2016 18:00,26/12/2016,18:00,0,33.2,32
12/26/2016 19:00,26/12/2016,19:00,0,32.4,35
12/26/2016 20:00,26/12/2016,20:00,0,31.9,38
12/26/2016 21:00,26/12/2016,21:00,0,30.1,46
12/26/2016 22:00,26/12/2016,22:00,0,27.9,58
12/26/2016 23:00,26/12/2016,23:00,0,27.6,70
12/27/2016 0:00,26/12/2016,0:00,0,27.5,68
12/27/2016 1:00,27/12/2016,1:00,0,26.8,67
12/27/2016 2:00,27/12/2016,2:00,0,26.6,69
12/27/2016 3:00,27/12/2016,3:00,0,26.1,69
12/27/2016 4:00,27/12/2016,4:00,0,25.5,69
12/27/2016 5:00,27/12/2016,5:00,0,25.2,67
12/27/2016 6:00,27/12/2016,6:00,0,25.4,66
12/27/2016 7:00,27/12/2016,7:00,0,25.4,64
12/27/2016 8:00,27/12/2016,8:00,0,25.6,64
12/27/2016 9:00,27/12/2016,9:00,0,27.7,59
12/27/2016 10:00,27/12/2016,10:00,0,29.5,50
12/27/2016 11:00,27/12/2016,11:00,0,30.7,47
12/27/2016 12:00,27/12/2016,12:00,0,31.5,45
12/27/2016 13:00,27/12/2016,13:00,0,32.3,43
12/27/2016 14:00,27/12/2016,14:00,0,33.1,40
12/27/2016 15:00,27/12/2016,15:00,0,32.8,41
12/27/2016 16:00,27/12/2016,16:00,0,32.8,41
12/27/2016 17:00,27/12/2016,17:00,0,33.1,41
12/27/2016 18:00,27/12/2016,18:00,0,30.9,46
12/27/2016 19:00,27/12/2016,19:00,0,27.3,53
12/27/2016 20:00,27/12/2016,20:00,0,27.5,53
12/27/2016 21:00,27/12/2016,21:00,0,27.3,51
12/27/2016 22:00,27/12/2016,22:00,0,26.5,56
12/27/2016 23:00,27/12/2016,23:00,0,26.9,56
12/28/2016 0:00,27/12/2016,0:00,0,26.5,58
12/28/2016 1:00,28/12/2016,1:00,0,25.6,61
12/28/2016 2:00,28/12/2016,2:00,0,25.3,61
12/28/2016 3:00,28/12/2016,3:00,0,24.8,61
12/28/2016 4:00,28/12/2016,4:00,0,24.4,63
12/28/2016 5:00,28/12/2016,5:00,0,23.6,67
12/28/2016 6:00,28/12/2016,6:00,0,23.3,70
12/28/2016 7:00,28/12/2016,7:00,0,23.8,68
12/28/2016 8:00,28/12/2016,8:00,0,24.4,66
12/28/2016 9:00,28/12/2016,9:00,0,26.7,58
12/28/2016 10:00,28/12/2016,10:00,0,29,51
12/28/2016 11:00,28/12/2016,11:00,0,30.6,46
12/28/2016 12:00,28/12/2016,12:00,0,32,43
12/28/2016 13:00,28/12/2016,13:00,0,32.5,42
12/28/2016 14:00,28/12/2016,14:00,0,32.7,40
12/28/2016 15:00,28/12/2016,15:00,0,31.7,45
12/28/2016 16:00,28/12/2016,16:00,0,29.7,62
12/28/2016 17:00,28/12/2016,17:00,0,26.1,58
12/28/2016 18:00,28/12/2016,18:00,0,28.1,55
12/28/2016 19:00,28/12/2016,19:00,0,28.6,60
12/28/2016 20:00,28/12/2016,20:00,0,27.4,60
12/28/2016 21:00,28/12/2016,21:00,0,25.4,56
12/28/2016 22:00,28/12/2016,22:00,0,25.3,54
12/28/2016 23:00,28/12/2016,23:00,0,25,77
12/29/2016 0:00,28/12/2016,0:00,0,25.2,64
12/29/2016 1:00,29/12/2016,1:00,0,24.4,80
12/29/2016 2:00,29/12/2016,2:00,0,24,81
12/29/2016 3:00,29/12/2016,3:00,0,23.7,82
12/29/2016 4:00,29/12/2016,4:00,0,23.4,83
12/29/2016 5:00,29/12/2016,5:00,0,23.4,83
12/29/2016 6:00,29/12/2016,6:00,0,23,84
12/29/2016 7:00,29/12/2016,7:00,1,22.5,86
12/29/2016 8:00,29/12/2016,8:00,0,23.3,83
12/29/2016 9:00,29/12/2016,9:00,0,25.3,73
12/29/2016 10:00,29/12/2016,10:00,0,27.1,65
12/29/2016 11:00,29/12/2016,11:00,0,28.7,56
12/29/2016 12:00,29/12/2016,12:00,0,30.2,48
12/29/2016 13:00,29/12/2016,13:00,0,31.4,45
12/29/2016 14:00,29/12/2016,14:00,0,32.4,39
12/29/2016 15:00,29/12/2016,15:00,0,33.5,33
12/29/2016 16:00,29/12/2016,16:00,0,32.9,34
12/29/2016 17:00,29/12/2016,17:00,0,30.8,52
12/29/2016 18:00,29/12/2016,18:00,0,27.4,69
12/29/2016 19:00,29/12/2016,19:00,0,20.2,90
12/29/2016 20:00,29/12/2016,20:00,0,21.4,90
12/29/2016 21:00,29/12/2016,21:00,0,21.7,89
12/29/2016 22:00,29/12/2016,22:00,0,22.8,86
12/29/2016 23:00,29/12/2016,23:00,0,23.3,89
12/30/2016 0:00,29/12/2016,0:00,0,23.5,88
12/30/2016 1:00,30/12/2016,1:00,0,23.4,88
12/30/2016 2:00,30/12/2016,2:00,0,23.1,89
12/30/2016 3:00,30/12/2016,3:00,0,23.1,90
12/30/2016 4:00,30/12/2016,4:00,0,23.2,88
12/30/2016 5:00,30/12/2016,5:00,0,23,86
12/30/2016 6:00,30/12/2016,6:00,0,22.7,87
12/30/2016 7:00,30/12/2016,7:00,0,22.9,85
12/30/2016 8:00,30/12/2016,8:00,1,23.4,80
12/30/2016 9:00,30/12/2016,9:00,0,24.9,70
